LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
13444,Dec,19,04:07:31,combo,su(pam_unix),24177.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13445,Dec,19,04:07:32,combo,su(pam_unix),24177.0,session closed for user news,E11,session closed for user <*>
13446,Dec,20,04:02:05,combo,su(pam_unix),26455.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13447,Dec,20,04:02:06,combo,su(pam_unix),26455.0,session closed for user cyrus,E11,session closed for user <*>
13449,Dec,20,04:08:02,combo,su(pam_unix),27681.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13450,Dec,20,04:08:02,combo,su(pam_unix),27681.0,session closed for user news,E11,session closed for user <*>
13451,Dec,21,04:02:05,combo,su(pam_unix),29958.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13452,Dec,21,04:02:06,combo,su(pam_unix),29958.0,session closed for user cyrus,E11,session closed for user <*>
13454,Dec,21,04:07:34,combo,su(pam_unix),30329.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13455,Dec,21,04:07:35,combo,su(pam_unix),30329.0,session closed for user news,E11,session closed for user <*>
13456,Dec,22,04:02:05,combo,su(pam_unix),32607.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13457,Dec,22,04:02:06,combo,su(pam_unix),32607.0,session closed for user cyrus,E11,session closed for user <*>
13459,Dec,22,04:07:56,combo,su(pam_unix),1367.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13460,Dec,22,04:07:57,combo,su(pam_unix),1367.0,session closed for user news,E11,session closed for user <*>
13461,Dec,23,04:02:05,combo,su(pam_unix),3683.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13462,Dec,23,04:02:06,combo,su(pam_unix),3683.0,session closed for user cyrus,E11,session closed for user <*>
13464,Dec,23,04:07:35,combo,su(pam_unix),4054.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13465,Dec,23,04:07:36,combo,su(pam_unix),4054.0,session closed for user news,E11,session closed for user <*>
13466,Dec,24,04:02:05,combo,su(pam_unix),6332.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13467,Dec,24,04:02:06,combo,su(pam_unix),6332.0,session closed for user cyrus,E11,session closed for user <*>
13469,Dec,24,04:08:00,combo,su(pam_unix),7558.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13470,Dec,24,04:08:00,combo,su(pam_unix),7558.0,session closed for user news,E11,session closed for user <*>
13471,Dec,25,04:02:05,combo,su(pam_unix),9836.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13472,Dec,25,04:02:06,combo,su(pam_unix),9836.0,session closed for user cyrus,E11,session closed for user <*>
13473,Dec,25,04:02:07,combo,cups,,cupsd shutdown succeeded,E201,cupsd shutdown succeeded
13474,Dec,25,04:02:13,combo,cups,,cupsd startup succeeded,E202,cupsd startup succeeded
13475,Dec,11,04:06:31,combo,syslogd 1.4.1,,restart.,E0,restart.
13477,Dec,11,04:12:39,combo,su(pam_unix),22189.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13478,Dec,11,04:12:39,combo,su(pam_unix),22189.0,session closed for user news,E11,session closed for user <*>
13479,Dec,12,04:02:05,combo,su(pam_unix),27498.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13480,Dec,12,04:02:05,combo,su(pam_unix),27498.0,session closed for user cyrus,E11,session closed for user <*>
13482,Dec,12,04:07:33,combo,su(pam_unix),27869.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13483,Dec,12,04:07:34,combo,su(pam_unix),27869.0,session closed for user news,E11,session closed for user <*>
13484,Dec,13,04:02:06,combo,su(pam_unix),30147.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13485,Dec,13,04:02:06,combo,su(pam_unix),30147.0,session closed for user cyrus,E11,session closed for user <*>
13487,Dec,13,04:07:59,combo,su(pam_unix),31373.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13488,Dec,13,04:07:59,combo,su(pam_unix),31373.0,session closed for user news,E11,session closed for user <*>
13489,Dec,14,04:02:05,combo,su(pam_unix),1185.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13490,Dec,14,04:02:06,combo,su(pam_unix),1185.0,session closed for user cyrus,E11,session closed for user <*>
13492,Dec,14,04:09:18,combo,su(pam_unix),5867.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13493,Dec,14,04:09:19,combo,su(pam_unix),5867.0,session closed for user news,E11,session closed for user <*>
13494,Dec,15,04:02:06,combo,su(pam_unix),8145.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13495,Dec,15,04:02:06,combo,su(pam_unix),8145.0,session closed for user cyrus,E11,session closed for user <*>
13497,Dec,15,04:07:34,combo,su(pam_unix),8516.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13498,Dec,15,04:07:35,combo,su(pam_unix),8516.0,session closed for user news,E11,session closed for user <*>
13500,Dec,15,05:21:28,combo,udev,8712.0,removing device node '/udev/vcsa4',E93,removing device node <*>
13501,Dec,15,05:21:28,combo,udev,8711.0,removing device node '/udev/vcs4',E93,removing device node <*>
13502,Dec,15,05:21:29,combo,udev,8721.0,creating device node '/udev/vcsa4',E94,creating device node <*>
13503,Dec,15,05:21:29,combo,udev,8722.0,creating device node '/udev/vcs4',E94,creating device node <*>
13504,Dec,15,05:21:29,combo,udev,8730.0,removing device node '/udev/vcs4',E93,removing device node <*>
13505,Dec,15,05:21:29,combo,udev,8736.0,removing device node '/udev/vcsa4',E93,removing device node <*>
13506,Dec,15,05:21:29,combo,udev,8740.0,creating device node '/udev/vcs4',E94,creating device node <*>
13507,Dec,15,05:21:29,combo,udev,8742.0,creating device node '/udev/vcsa4',E94,creating device node <*>
13508,Dec,16,04:02:05,combo,su(pam_unix),10883.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13509,Dec,16,04:02:06,combo,su(pam_unix),10883.0,session closed for user cyrus,E11,session closed for user <*>
13511,Dec,16,04:08:01,combo,su(pam_unix),12109.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13512,Dec,16,04:08:02,combo,su(pam_unix),12109.0,session closed for user news,E11,session closed for user <*>
13513,Dec,17,04:02:05,combo,su(pam_unix),14387.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13514,Dec,17,04:02:06,combo,su(pam_unix),14387.0,session closed for user cyrus,E11,session closed for user <*>
13516,Dec,17,04:07:36,combo,su(pam_unix),14758.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
13517,Dec,17,04:07:37,combo,su(pam_unix),14758.0,session closed for user news,E11,session closed for user <*>
13518,Dec,18,04:02:06,combo,su(pam_unix),17043.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
13519,Dec,18,04:02:06,combo,su(pam_unix),17043.0,session closed for user cyrus,E11,session closed for user <*>
13520,Dec,18,04:02:08,combo,cups,,cupsd shutdown succeeded,E201,cupsd shutdown succeeded
13521,Dec,18,04:02:14,combo,cups,,cupsd startup succeeded,E202,cupsd startup succeeded
13522,Dec,4,04:07:33,combo,syslogd 1.4.1,,restart.,E0,restart.
14084,Dec,4,07:17:47,combo,su(pam_unix),342.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
14085,Dec,4,07:17:54,combo,su(pam_unix),342.0,session closed for user news,E11,session closed for user <*>
14573,Dec,5,04:03:02,combo,su(pam_unix),3214.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
14574,Dec,5,04:03:04,combo,su(pam_unix),3214.0,session closed for user cyrus,E11,session closed for user <*>
14655,Dec,5,05:15:20,combo,su(pam_unix),4638.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
14656,Dec,5,05:15:26,combo,su(pam_unix),4638.0,session closed for user news,E11,session closed for user <*>
15544,Dec,6,04:07:47,combo,su(pam_unix),8319.0,session opened for user cyrus by (uid=0),E64,session opened for user <*> by (uid= <*>
15545,Dec,6,04:07:50,combo,su(pam_unix),8319.0,session closed for user cyrus,E11,session closed for user <*>
15586,Dec,6,05:01:41,combo,su(pam_unix),8809.0,session opened for user news by (uid=0),E64,session opened for user <*> by (uid= <*>
15587,Dec,6,05:01:48,combo,su(pam_unix),8809.0,session closed for user news,E11,session closed for user <*>
15809,Dec,6,12:20:01,combo,gpm,2068.0,*** info [mice.c(1766)]:,E127,*** info <*> 
15810,Dec,6,12:20:02,combo,gpm,2068.0,imps2: Auto-detected intellimouse PS/2,E128,imps2: Auto-detected intellimouse PS/2
15811,Dec,6,12:20:03,combo,gdm,2402.0,Master rebooting...,E428,Master rebooting...
15812,Dec,6,12:20:08,combo,shutdown,,shutting down for system reboot,E12,shutting down for system reboot
15813,Dec,6,12:20:11,combo,udev,9933.0,removing device node '/udev/vcsa7',E93,removing device node <*>
15814,Dec,6,12:20:11,combo,udev,9932.0,removing device node '/udev/vcs7',E93,removing device node <*>
15815,Dec,6,12:20:14,combo,init,,Switching to runlevel: 6,E89,Switching <*> runlevel: <*>
15816,Dec,6,12:20:14,combo,udev,10001.0,removing device node '/udev/vcsa3',E93,removing device node <*>
15817,Dec,6,12:20:14,combo,udev,9969.0,removing device node '/udev/vcs1',E93,removing device node <*>
15818,Dec,6,12:20:14,combo,udev,10012.0,removing device node '/udev/vcs2',E93,removing device node <*>
15819,Dec,6,12:20:14,combo,udev,10000.0,removing device node '/udev/vcs3',E93,removing device node <*>
15820,Dec,6,12:20:14,combo,udev,9999.0,removing device node '/udev/vcsa1',E93,removing device node <*>
15821,Dec,6,12:20:14,combo,udev,10026.0,removing device node '/udev/vcsa2',E93,removing device node <*>
15822,Dec,6,12:20:14,combo,udev,10035.0,removing device node '/udev/vcs4',E93,removing device node <*>
15823,Dec,6,12:20:15,combo,udev,10044.0,removing device node '/udev/vcsa4',E93,removing device node <*>
15824,Dec,6,12:20:15,combo,udev,10049.0,removing device node '/udev/vcs5',E93,removing device node <*>
15825,Dec,6,12:20:15,combo,udev,10052.0,removing device node '/udev/vcsa5',E93,removing device node <*>
15826,Dec,6,12:20:15,combo,udev,10054.0,removing device node '/udev/vcs6',E93,removing device node <*>
15827,Dec,6,12:20:15,combo,udev,10065.0,removing device node '/udev/vcsa6',E93,removing device node <*>
15828,Dec,6,12:20:15,combo,udev,10089.0,creating device node '/udev/vcsa1',E94,creating device node <*>
15829,Dec,6,12:20:15,combo,udev,10082.0,creating device node '/udev/vcs1',E94,creating device node <*>
15830,Dec,6,12:20:20,combo,messagebus,,messagebus shutdown failed,E197,messagebus shutdown failed
15831,Dec,6,12:20:23,combo,atd,,atd shutdown succeeded,E171,atd shutdown succeeded
15832,Dec,6,12:20:24,combo,privoxy,,privoxy shutdown succeeded,E172,privoxy shutdown succeeded
15833,Dec,6,12:20:28,combo,cups,,cupsd shutdown succeeded,E201,cupsd shutdown succeeded
15834,Dec,6,12:20:29,combo,xfs,,xfs shutdown failed,E198,xfs shutdown failed
15835,Dec,6,12:20:29,combo,FreeWnn,,jserver shutdown failed,E206,jserver shutdown failed
15836,Dec,6,12:20:31,combo,cannaserver,2102.0,irw_killserver:cannaserver end,E207,irw_killserver: cannaserver end
15837,Dec,6,12:20:31,combo,canna,,Stopping Canna server: succeeded,E90,Stopping <*> server: succeeded
15838,Dec,6,12:20:31,combo,mysqld,,Stopping MySQL:  failed,E163,Stopping <*> failed
15839,Dec,6,12:20:33,combo,gpm,,gpm shutdown succeeded,E174,gpm shutdown succeeded
15840,Dec,6,12:20:37,combo,httpd,,httpd shutdown succeeded,E175,httpd shutdown succeeded
15841,Dec,6,12:20:39,combo,squid,,Stopping squid:,E164,Stopping <*> 
15842,Dec,6,12:20:43,combo,squid,,.,E2,.
15843,Dec,6,12:20:45,combo,squid,,.,E2,.
15844,Dec,6,12:20:45,combo,squid,,^[[60G[  ^[[0;32mOK,E405,^[[60G[ <*>
15845,Dec,6,12:20:45,combo,rc,,Stopping squid:  succeeded,E165,Stopping <*> succeeded
15846,Dec,6,12:20:45,combo,sshd,,sshd -TERM succeeded,E204,sshd -TERM succeeded
15847,Dec,6,12:20:45,combo,squid,2261.0,Squid Parent: child process 2263 exited with status 0,E302,Squid Parent: child process <*> exited with status <*>
15848,Dec,6,12:20:50,combo,sendmail,,sendmail shutdown succeeded,E166,sendmail <*> succeeded
15849,Dec,6,12:20:50,combo,sendmail,,sm-client shutdown failed,E167,sm-client shutdown failed
15850,Dec,6,12:21:01,combo,spamassassin,,spamd shutdown succeeded,E176,spamd shutdown succeeded
15851,Dec,6,12:21:03,combo,smartd,1757.0,smartd received signal 15: Terminated,E13,smartd received signal <*> Terminated
15852,Dec,6,12:21:03,combo,smartd,1757.0,smartd is exiting (exit status 0),E267,smartd is exiting (exit status <*>
15853,Dec,6,12:21:03,combo,smartd,,smartd shutdown succeeded,E208,smartd shutdown succeeded
15854,Dec,6,12:21:10,combo,named,,named shutdown failed,E177,named shutdown failed
15855,Dec,6,12:21:12,combo,snmpd,2287.0,Received TERM or STOP signal...  shutting down...,E335,Received TERM or STOP signal... shutting down...
15856,Dec,6,12:21:14,combo,snmpd,,snmpd shutdown succeeded,E178,snmpd shutdown succeeded
15857,Dec,6,12:21:15,combo,xinetd,2003.0,Exiting...,E3,Exiting...
15858,Dec,6,12:21:16,combo,xinetd,,xinetd shutdown succeeded,E210,xinetd shutdown succeeded
15859,Dec,6,12:21:16,combo,crond,,crond shutdown succeeded,E179,crond shutdown succeeded
15860,Dec,6,12:21:17,combo,apmd,1717.0,Exiting,E4,Exiting
15861,Dec,6,12:21:20,combo,apmd,,apmd shutdown succeeded,E180,apmd shutdown succeeded
15862,Dec,6,12:21:20,combo,ntpd,2304.0,ntpd exiting on signal 15,E15,ntpd exiting on signal <*>
15863,Dec,6,12:21:21,combo,ntpd,,ntpd shutdown succeeded,E212,ntpd shutdown succeeded
15864,Dec,6,12:21:21,combo,dd,,1+0 records in,E214,<*> records <*>
15865,Dec,6,12:21:21,combo,dd,,1+0 records out,E214,<*> records <*>
15866,Dec,6,12:21:21,combo,random,,Saving random seed:  succeeded,E91,Saving <*> seed: succeeded
15867,Dec,6,12:21:21,combo,nfslock,,rpc.statd shutdown failed,E199,rpc.statd shutdown failed
15868,Dec,6,12:21:21,combo,portmap,,portmap shutdown failed,E200,portmap shutdown failed
15871,Dec,6,12:21:26,combo,syslog,,klogd shutdown succeeded,E229,klogd shutdown succeeded
15872,Dec,6,12:22:57,combo,syslogd 1.4.1,,restart.,E0,restart.
15873,Dec,6,12:22:57,combo,syslog,,syslogd startup succeeded,E231,syslogd startup succeeded
15886,Dec,6,12:22:57,combo,syslog,,klogd startup succeeded,E230,klogd startup succeeded
15889,Dec,6,12:22:57,combo,irqbalance,,irqbalance startup succeeded,E237,irqbalance startup succeeded
15900,Dec,6,12:22:57,combo,portmap,,portmap startup succeeded,E183,portmap startup succeeded
15906,Dec,6,12:22:58,combo,rpc.statd,1608.0,Version 1.0.6 Starting,E218,Version <*> <*>
15908,Dec,6,12:22:58,combo,nfslock,,rpc.statd startup succeeded,E184,rpc.statd startup succeeded
15923,Dec,6,12:22:59,combo,rpcidmapd,,rpc.idmapd startup succeeded,E238,rpc.idmapd startup succeeded
15941,Dec,6,12:22:59,combo,random,,Initializing random number generator:  succeeded,E22,<*> random <*> generator: <*>
15944,Dec,6,12:22:54,combo,sysctl,,net.ipv4.conf.default.rp_filter = 1,E251,net.ipv4.conf.default.rp_filter = <*>
15946,Dec,6,12:22:54,combo,sysctl,,kernel.sysrq = 0,E252,kernel.sysrq = <*>
15948,Dec,6,12:22:54,combo,sysctl,,kernel.core_uses_pid = 1,E205,kernel.core_uses_pid = <*>
15950,Dec,6,12:22:54,combo,network,,Setting network parameters:  succeeded,E119,Setting network parameters: succeeded
15952,Dec,6,12:22:59,combo,rc,,Starting pcmcia:  succeeded,E245,Starting <*> succeeded
15953,Dec,6,12:22:54,combo,network,,Bringing up loopback interface:  succeeded,E23,<*> up <*> interface: <*>
15965,Dec,6,12:22:59,combo,hcid,1680.0,HCI daemon ver 2.4 started,E39,<*> daemon <*> <*> started
15966,Dec,6,12:22:59,combo,bluetooth,,hcid startup succeeded,E239,hcid startup succeeded
15968,Dec,6,12:23:00,combo,bluetooth,,sdpd startup succeeded,E246,sdpd startup succeeded
15969,Dec,6,12:23:00,combo,sdpd,1686.0,sdpd v1.5 started,E222,sdpd <*> <*>
15977,Dec,6,12:23:00,combo,netfs,,Mounting other filesystems:  succeeded,E102,Mounting <*> filesystems: succeeded
15982,Dec,6,12:23:00,combo,apmd,1720.0,"Version 3.0.2 (APM BIOS 1.2, Linux driver 1.16ac)",E73,Version <*> (APM BIOS <*> Linux driver <*>
15983,Dec,6,12:23:00,combo,apmd,,apmd startup succeeded,E185,apmd startup succeeded
15996,Dec,6,12:23:01,combo,autofs,,automount startup succeeded,E240,automount startup succeeded
15999,Dec,6,12:23:01,combo,smartd,1758.0,smartd version 5.21 Copyright (C) 2002-3 Bruce Allen,E69,smartd <*> <*> Copyright <*> <*> Bruce Allen
16001,Dec,6,12:23:01,combo,smartd,1758.0,Home page is http://smartmontools.sourceforge.net/,E42,<*> page <*> http: //smartmontools.sourceforge.net/
16003,Dec,6,12:23:01,combo,smartd,1758.0,Opened configuration file /etc/smartd.conf,E105,Opened <*> file /etc/smartd.conf
16005,Dec,6,12:23:01,combo,smartd,1758.0,Configuration file /etc/smartd.conf parsed.,E112,Configuration file /etc/smartd.conf parsed.
16007,Dec,6,12:23:01,combo,smartd,1758.0,"Device: /dev/hda, opened",E247,"Device: /dev/hda, opened"
16009,Dec,6,12:23:01,combo,smartd,1758.0,"Device: /dev/hda, found in smartd database.",E281,"Device: /dev/hda, found in smartd database."
16011,Dec,6,12:23:01,combo,smartd,1758.0,"Device: /dev/hda, is SMART capable. Adding to ""monitor"" list.",E308,"Device: <*> <*> <*> capable. Adding to ""monitor"" list."
16013,Dec,6,12:23:01,combo,smartd,1758.0,Monitoring 1 ATA and 0 SCSI devices,E358,Monitoring <*> ATA and <*> SCSI devices
16015,Dec,6,12:23:01,combo,apmd,1720.0,Charge: * * * (-1% unknown),E282,Charge: * * * (-1% unknown)
16016,Dec,6,12:23:01,combo,smartd,1760.0,smartd has fork()ed into background mode. New PID=1760.,E309,smartd <*> <*> <*> background mode. New PID= <*>
16017,Dec,6,12:23:01,combo,smartd,,smartd startup succeeded,E209,smartd startup succeeded
16030,Dec,6,12:23:03,combo,rc,,Starting hpoj:  succeeded,E245,Starting <*> succeeded
16085,Dec,6,12:23:15,combo,cups,,cupsd startup succeeded,E202,cupsd startup succeeded
16086,Dec,6,12:23:16,combo,sshd,,succeeded,E5,succeeded
16087,Dec,6,12:23:16,combo,xinetd,,xinetd startup succeeded,E211,xinetd startup succeeded
16088,Dec,6,12:23:18,combo,xinetd,2006.0,No such internal service: services/stream - DISABLING,E362,No such internal service: services/stream - DISABLING
16089,Dec,6,12:23:19,combo,sendmail,,sendmail startup succeeded,E166,sendmail <*> succeeded
16090,Dec,6,12:23:19,combo,sendmail,,sm-client startup succeeded,E168,sm-client startup succeeded
16093,Dec,6,12:23:19,combo,xinetd,2006.0,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,E159,xinetd Version <*> started with libwrap loadavg options compiled in.
16094,Dec,6,12:23:20,combo,xinetd,2006.0,Started working: 30 available services,E35,Started working: <*> available services
16095,Dec,6,12:23:23,combo,udev,2046.0,creating device node '/udev/lp0',E94,creating device node <*>
16096,Dec,6,12:23:27,combo,spamassassin,,spamd startup succeeded,E186,spamd startup succeeded
16097,Dec,6,12:23:28,combo,privoxy,,Dec 06 12:23:28 Privoxy(-150085504) Info: loading configuration file '/etc/privoxy/config':,E150,<*> <*> <*> <*> Info: loading configuration file '/etc/privoxy/config': 
16098,Dec,6,12:23:29,combo,privoxy,,privoxy startup succeeded,E187,privoxy startup succeeded
16099,Dec,6,12:23:29,combo,gpm,2072.0,*** info [startup.c(95)]:,E127,*** info <*> 
16100,Dec,6,12:23:29,combo,gpm,2072.0,Started gpm successfully. Entered daemon mode.,E279,<*> gpm successfully. <*> daemon mode.
16101,Dec,6,12:23:29,combo,gpm,2072.0,*** info [mice.c(1766)]:,E127,*** info <*> 
16102,Dec,6,12:23:29,combo,gpm,2072.0,imps2: Auto-detected intellimouse PS/2,E128,imps2: Auto-detected intellimouse PS/2
16103,Dec,6,12:23:30,combo,gpm,,gpm startup succeeded,E188,gpm startup succeeded
16104,Dec,6,12:23:30,combo,su(pam_unix),2081.0,session opened for user htt by (uid=0),E64,session opened for user <*> by (uid= <*>
16105,Dec,6,12:23:30,combo,su(pam_unix),2081.0,session closed for user htt,E11,session closed for user <*>
16106,Dec,6,12:23:30,combo,IIim,,htt startup succeeded,E241,htt startup succeeded
16107,Dec,6,12:23:34,combo,htt_server,2084.0,started.,E6,started.
16108,Dec,6,12:23:35,combo,canna,,succeeded,E5,succeeded
16109,Dec,6,12:23:35,combo,crond,,crond startup succeeded,E189,crond startup succeeded
16110,Dec,6,12:23:38,combo,xinetd,2006.0,file descriptor of service comsat has been closed,E76,file descriptor of service comsat has been closed
16111,Dec,6,12:23:38,combo,xinetd,2006.0,select reported EBADF but no bad file descriptors were found,E156,select reported EBADF but no bad file descriptors were found
16112,Dec,6,12:23:45,combo,xfs,,xfs startup succeeded,E190,xfs startup succeeded
16113,Dec,6,12:23:45,combo,anacron,,anacron startup succeeded,E242,anacron startup succeeded
16114,Dec,6,12:23:46,combo,atd,,atd startup succeeded,E191,atd startup succeeded
16115,Dec,6,12:23:46,combo,readahead,,Starting background readahead:,E114,<*> background <*> 
16116,Dec,6,12:23:46,combo,rc,,Starting readahead:  succeeded,E245,Starting <*> succeeded
16117,Dec,6,12:23:47,combo,messagebus,,messagebus startup succeeded,E192,messagebus startup succeeded
16118,Dec,6,12:24:08,combo,httpd,,httpd startup succeeded,E193,httpd startup succeeded
16119,Dec,6,12:24:11,combo,squid,2282.0,Squid Parent: child process 2284 started,E292,Squid Parent: child process <*> started
16120,Dec,6,12:24:19,combo,named,,named startup succeeded,E194,named startup succeeded
16121,Dec,6,17:24:19,combo,named,2298.0,starting BIND 9.2.3 -u named -t /var/named/chroot,E363,starting BIND <*> -u named -t /var/named/chroot
16122,Dec,6,17:24:19,combo,named,2298.0,using 1 CPU,E227,using <*> <*>
16123,Dec,6,17:24:20,combo,named,2298.0,loading configuration from '/etc/named.conf',E115,<*> configuration <*> '/etc/named.conf'
16124,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface lo, 127.0.0.1#53",E293,"listening on IPv4 interface lo, <*>"
16125,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface eth0, 63.126.79.67#53",E294,"listening on IPv4 interface eth0, <*>"
16126,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface eth0:1, 63.126.79.69#53",E364,listening on IPv4 interface eth0: <*> <*>
16127,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface eth0:2, 63.126.79.70#53",E364,listening on IPv4 interface eth0: <*> <*>
16128,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface eth0:3, 63.126.79.71#53",E364,listening on IPv4 interface eth0: <*> <*>
16129,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface eth0:4, 63.126.79.72#53",E364,listening on IPv4 interface eth0: <*> <*>
16130,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface eth0:5, 63.126.79.73#53",E364,listening on IPv4 interface eth0: <*> <*>
16131,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface eth0:6, 63.126.79.75#53",E364,listening on IPv4 interface eth0: <*> <*>
16132,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface eth0:7, 63.126.79.80#53",E364,listening on IPv4 interface eth0: <*> <*>
16133,Dec,6,17:24:20,combo,named,2298.0,"listening on IPv4 interface eth0:8, 63.126.79.81#53",E364,listening on IPv4 interface eth0: <*> <*>
16134,Dec,6,17:24:21,combo,named,2298.0,"listening on IPv4 interface eth0:9, 63.126.79.82#53",E364,listening on IPv4 interface eth0: <*> <*>
16135,Dec,6,17:24:21,combo,named,2298.0,"listening on IPv4 interface eth0:10, 63.126.79.83#53",E364,listening on IPv4 interface eth0: <*> <*>
16136,Dec,6,12:24:22,combo,snmpd,,snmpd startup succeeded,E195,snmpd startup succeeded
16137,Dec,6,17:24:22,combo,named,2298.0,"listening on IPv4 interface eth0:11, 63.126.79.84#53",E364,listening on IPv4 interface eth0: <*> <*>
16138,Dec,6,17:24:23,combo,named,2298.0,"listening on IPv4 interface eth0:12, 63.126.79.85#53",E364,listening on IPv4 interface eth0: <*> <*>
16139,Dec,6,17:24:23,combo,named,2298.0,"listening on IPv4 interface eth0:13, 63.126.79.87#53",E364,listening on IPv4 interface eth0: <*> <*>
16140,Dec,6,12:24:23,combo,ntpd,2319.0,ntpd 4.2.0@1.1161-r Thu Mar 11 11:46:39 EST 2004 (1),E316,<*> <*> Thu Mar <*> <*> EST <*> <*>
16141,Dec,6,12:24:23,combo,ntpd,,ntpd startup succeeded,E213,ntpd startup succeeded
16142,Dec,6,12:24:24,combo,snmpd,2310.0,NET-SNMP version 5.1.1,E228,NET-SNMP version <*>
16143,Dec,6,17:24:24,combo,named,2298.0,"listening on IPv4 interface eth0:14, 63.126.79.89#53",E364,listening on IPv4 interface eth0: <*> <*>
16144,Dec,6,17:24:26,combo,named,2298.0,"listening on IPv4 interface eth0:15, 63.126.79.90#53",E364,listening on IPv4 interface eth0: <*> <*>
16145,Dec,6,17:24:27,combo,named,2298.0,"listening on IPv4 interface eth0:16, 63.126.79.95#53",E364,listening on IPv4 interface eth0: <*> <*>
16146,Dec,6,12:24:26,combo,ntpd,2319.0,precision = 2.000 usec,E116,<*> = <*> usec
16147,Dec,6,17:24:28,combo,named,2298.0,"listening on IPv4 interface eth0:17, 63.126.79.100#53",E364,listening on IPv4 interface eth0: <*> <*>
16148,Dec,6,12:24:28,combo,ntpd,2319.0,kernel time sync status 0040,E59,kernel time sync status <*>
16149,Dec,6,17:24:29,combo,named,2298.0,"listening on IPv4 interface eth0:18, 63.126.79.105#53",E364,listening on IPv4 interface eth0: <*> <*>
16150,Dec,6,12:24:29,combo,ntpd,2319.0,frequency initialized 0.000 PPM from /var/lib/ntp/drift,E280,<*> initialized <*> <*> from /var/lib/ntp/drift
16151,Dec,6,17:24:30,combo,named,2298.0,"listening on IPv4 interface eth0:19, 63.126.79.110#53",E364,listening on IPv4 interface eth0: <*> <*>
16152,Dec,6,12:24:30,combo,ntpd,2319.0,"configure: keyword ""authenticate"" unknown, line ignored",E275,"configure: keyword ""authenticate"" <*> line ignored"
16153,Dec,6,17:24:30,combo,named,2298.0,"listening on IPv4 interface eth0:20, 63.126.79.115#53",E364,listening on IPv4 interface eth0: <*> <*>
16154,Dec,6,17:24:31,combo,named,2298.0,"listening on IPv4 interface eth0:21, 63.126.79.120#53",E364,listening on IPv4 interface eth0: <*> <*>
16155,Dec,6,17:24:32,combo,named,2298.0,"listening on IPv4 interface eth0:22, 63.126.79.125#53",E364,listening on IPv4 interface eth0: <*> <*>
16156,Dec,6,12:24:32,combo,mysqld,,Starting MySQL:  succeeded,E245,Starting <*> succeeded
16157,Dec,6,17:24:32,combo,named,2298.0,couldn't add command channel 127.0.0.1#953: not found,E361,couldn't add command channel <*> not found
